#Lovatn, 88.4.0, Lufttemperatur, dogn
Tidspunkt;Lufttemperatur (°C);Korrigert;Kontrollert
2006-08-29 11:00:00Z;16,46875;0;3
2006-08-30 11:00:00Z;15,93542;0;3
2006-08-31 11:00:00Z;13,48125;0;3
2006-09-01 11:00:00Z;11,73958;0;3
2006-09-02 11:00:00Z;13,18958;0;3
2006-09-03 11:00:00Z;11,8625;0;3
2006-09-04 11:00:00Z;11,14375;0;3
2006-09-05 11:00:00Z;12,0125;0;3
2006-09-06 11:00:00Z;9,727083;0;3
2006-09-07 11:00:00Z;10,87917;0;3
2006-09-08 11:00:00Z;9,695833;0;3
2006-09-09 11:00:00Z;11,51875;0;3
2006-09-10 11:00:00Z;11,58333;0;3
2006-09-11 11:00:00Z;11,47708;0;3
2006-09-12 11:00:00Z;12,96042;0;3
2006-09-13 11:00:00Z;13,93333;0;3
2006-09-14 11:00:00Z;12,35208;0;3
2006-09-15 11:00:00Z;15,45833;0;3
2006-09-16 11:00:00Z;12,43125;0;3
2006-09-17 11:00:00Z;10,86458;0;3
2006-09-18 11:00:00Z;11,625;0;3
2006-09-19 11:00:00Z;12,35833;0;3
2006-09-20 11:00:00Z;10,89583;0;3
2006-09-21 11:00:00Z;14,24792;0;3
2006-09-22 11:00:00Z;12,53958;0;3
2006-09-23 11:00:00Z;14,15208;0;3
2006-09-24 11:00:00Z;10,78125;0;3
2006-09-25 11:00:00Z;12,05;0;3
2006-09-26 11:00:00Z;13,075;0;3
2006-09-27 11:00:00Z;12,37708;0;3
2006-09-28 11:00:00Z;11,62292;0;3
2006-09-29 11:00:00Z;11,92826;0;3
2006-09-30 11:00:00Z;11,69583;0;3
2006-10-01 11:00:00Z;11,43125;0;3
2006-10-02 11:00:00Z;8,429167;0;3
2006-10-03 11:00:00Z;10,21458;0;3
2006-10-04 11:00:00Z;9,872916;0;3
2006-10-05 11:00:00Z;8,8625;0;3
2006-10-06 11:00:00Z;8,752084;0;3
2006-10-07 11:00:00Z;10,66667;0;3
2006-10-08 11:00:00Z;9,585417;0;3
2006-10-09 11:00:00Z;8,85;0;3
2006-10-10 11:00:00Z;8,4875;0;3
2006-10-11 11:00:00Z;6,197917;0;3
2006-10-12 11:00:00Z;8,4625;0;3
2006-10-13 11:00:00Z;9,966666;0;3
2006-10-14 11:00:00Z;8,275;0;3
2006-10-15 11:00:00Z;7,125;0;3
2006-10-16 11:00:00Z;8,739583;0;3
2006-10-17 11:00:00Z;8,083333;0;3
2006-10-18 11:00:00Z;6,464583;0;3
2006-10-19 11:00:00Z;6,2875;0;3
2006-10-20 11:00:00Z;6,64375;0;3
2006-10-21 11:00:00Z;6,975;0;3
2006-10-22 11:00:00Z;8,179167;0;3
2006-10-23 11:00:00Z;8,147917;0;3
2006-10-24 11:00:00Z;7,6;0;3
2006-10-25 11:00:00Z;4,539583;0;3
2006-10-26 11:00:00Z;4,135417;0;3
2006-10-27 11:00:00Z;4,127083;0;3
2006-10-28 11:00:00Z;0,02708333;0;3
2006-10-29 11:00:00Z;2,358333;0;3
2006-10-30 11:00:00Z;4,341667;0;3
2006-10-31 11:00:00Z;3,795833;0;3
2006-11-01 11:00:00Z;-0,78125;0;3
2006-11-02 11:00:00Z;0,5125;0;3
2006-11-03 11:00:00Z;1,634783;0;3
2006-11-04 11:00:00Z;3,61875;0;3
2006-11-05 11:00:00Z;4,2625;0;3
2006-11-06 11:00:00Z;6,64375;0;3
2006-11-07 11:00:00Z;5,78125;0;3
2006-11-08 11:00:00Z;2,364583;0;3
2006-11-09 11:00:00Z;1,220982;0;3
2006-11-10 11:00:00Z;2,458184;0;3
2006-11-11 11:00:00Z;4,4375;0;3
2006-11-12 11:00:00Z;1,279167;0;3
2006-11-13 11:00:00Z;3,797917;0;3
2006-11-14 11:00:00Z;3,879167;0;3
2006-11-15 11:00:00Z;3,073661;0;3
2006-11-16 11:00:00Z;8,320089;0;3
2006-11-17 11:00:00Z;6,085417;0;3
2006-11-18 11:00:00Z;6,26875;0;3
2006-11-19 11:00:00Z;2,79375;0;3
2006-11-20 11:00:00Z;6,114583;0;3
2006-11-21 11:00:00Z;5,664583;0;3
2006-11-22 11:00:00Z;1,627083;0;3
2006-11-23 11:00:00Z;7,179167;0;3
2006-11-24 11:00:00Z;8,710417;0;3
2006-11-25 11:00:00Z;8,608334;0;3
2006-11-26 11:00:00Z;5,952083;0;3
2006-11-27 11:00:00Z;4,164583;0;3
2006-11-28 11:00:00Z;9,508333;0;3
2006-11-29 11:00:00Z;6,741667;0;3
2006-11-30 11:00:00Z;6,289583;0;3
2006-12-01 11:00:00Z;8,0375;0;3
2006-12-02 11:00:00Z;5,447917;0;3
2006-12-03 11:00:00Z;6,325;0;3
2006-12-04 11:00:00Z;7,708333;0;3
