date,Unnamed: 0,MG,FL,OD,VS,SJ,PEAK
2008-06-04 01:00:00,3721.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 02:00:00,3722.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 03:00:00,3723.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 04:00:00,3724.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 05:00:00,3725.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 06:00:00,3726.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 07:00:00,3727.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 08:00:00,3728.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 09:00:00,3729.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 10:00:00,3730.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 11:00:00,3731.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 12:00:00,3732.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 13:00:00,3733.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 14:00:00,3734.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 15:00:00,3735.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 16:00:00,3736.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 17:00:00,3737.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 18:00:00,3738.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 19:00:00,3739.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 20:00:00,3740.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 21:00:00,3741.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 22:00:00,3742.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 23:00:00,3743.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-05 00:00:00,3744.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-05 01:00:00,3745.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-05 02:00:00,3746.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-05 03:00:00,3747.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-05 04:00:00,3748.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-05 05:00:00,3749.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-05 06:00:00,3750.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-05 07:00:00,3751.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-05 08:00:00,3752.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-05 09:00:00,3753.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-05 10:00:00,3754.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-05 11:00:00,3755.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-05 12:00:00,3756.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-05 13:00:00,3757.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
